POST	/organizer_position_deletion_requests/:organizer_position_deletion_request_id/close	organizer_position_deletion_requests#close
POST	/organizer_position_deletion_requests/:organizer_position_deletion_request_id/open	organizer_position_deletion_requests#open
PATCH	/reactions/:id	comment/reactions#react
PUT	/reactions/:id	comment/reactions#react
POST	/organizer_position_deletion_requests/:organizer_position_deletion_request_id/comments	comments#create
GET	/organizer_position_deletion_requests/:organizer_position_deletion_request_id/comments/new	comments#new
GET	/comments/:id/edit	comments#edit
PATCH	/comments/:id	comments#update
PUT	/comments/:id	comments#update
DELETE	/comments/:id	comments#destroy
GET	/organizer_position_deletion_requests	organizer_position_deletion_requests#index
POST	/organizer_position_deletion_requests	organizer_position_deletion_requests#create
GET	/organizer_position_deletion_requests/:id	organizer_position_deletion_requests#show
PUT	/g_suite_accounts/:g_suite_account_id/reset_password	g_suite_accounts#reset_password
PUT	/g_suite_accounts/:g_suite_account_id/toggle_suspension	g_suite_accounts#toggle_suspension
POST	/g_suite_accounts/:g_suite_account_id/g_suite_aliases	g_suite_aliases#create
DELETE	/g_suite_aliases/:id	g_suite_aliases#destroy
GET	/g_suite_accounts	g_suite_accounts#index
POST	/g_suite_accounts	g_suite_accounts#create
GET	/g_suite_accounts/:id/edit	g_suite_accounts#edit
PATCH	/g_suite_accounts/:id	g_suite_accounts#update
PUT	/g_suite_accounts/:id	g_suite_accounts#update
DELETE	/g_suite_accounts/:id	g_suite_accounts#destroy
POST	/g_suites/:g_suite_id/g_suite_accounts	g_suite_accounts#create
POST	/g_suites/:g_suite_id/revocations	g_suite/revocations#create
DELETE	/g_suites/:g_suite_id/revocations/:id	g_suite/revocations#destroy
GET	/g_suites	g_suites#index
GET	/g_suites/:id	g_suites#show
DELETE	/g_suites/:id	g_suites#destroy
GET	/sponsors	sponsors#index
POST	/sponsors	sponsors#create
GET	/sponsors/new	sponsors#new
GET	/sponsors/:id/edit	sponsors#edit
GET	/sponsors/:id	sponsors#show
PATCH	/sponsors/:id	sponsors#update
PUT	/sponsors/:id	sponsors#update
DELETE	/sponsors/:id	sponsors#destroy
POST	/invoices/:invoice_id/manually_mark_as_paid	invoices#manually_mark_as_paid
POST	/invoices/:invoice_id/archive	invoices#archive
POST	/invoices/:invoice_id/unarchive	invoices#unarchive
POST	/invoices/:invoice_id/void	invoices#void
GET	/invoices/:invoice_id/hosted	invoices#hosted
GET	/invoices/:invoice_id/pdf	invoices#pdf
POST	/invoices/:id/refund	invoices#refund
GET	/invoices/:id	invoices#show
POST	/stripe_cardholders	stripe_cardholders#create
GET	/stripe_cardholders/new	stripe_cardholders#new
PATCH	/stripe_cardholders/:id	stripe_cardholders#update
PUT	/stripe_cardholders/:id	stripe_cardholders#update
GET	/stripe_cards/activation/new	stripe_cards/activation#new
POST	/stripe_cards/activation	stripe_cards/activation#create
POST	/stripe_cards/personalization_designs/:id/make_common	stripe_cards/personalization_designs#make_common
POST	/stripe_cards/personalization_designs/:id/make_unlisted	stripe_cards/personalization_designs#make_unlisted
GET	/stripe_cards/personalization_designs/:id	stripe_cards/personalization_designs#show
POST	/stripe_cards/:id/freeze	stripe_cards#freeze
POST	/stripe_cards/:id/defrost	stripe_cards#defrost
POST	/stripe_cards/:id/cancel	stripe_cards#cancel
POST	/stripe_cards/:id/enable_cash_withdrawal	stripe_cards#enable_cash_withdrawal
GET	/stripe_cards/:id/ephemeral_keys	stripe_cards#ephemeral_keys
GET	/stripe_cards	stripe_cards#index
POST	/stripe_cards	stripe_cards#create
GET	/stripe_cards/:id/edit	stripe_cards#edit
GET	/stripe_cards/:id	stripe_cards#show
PATCH	/stripe_cards/:id	stripe_cards#update
PUT	/stripe_cards/:id	stripe_cards#update
GET	/emburse_cards	emburse_cards#index
GET	/emburse_cards/:id/edit	emburse_cards#edit
GET	/emburse_cards/:id	emburse_cards#show
PATCH	/emburse_cards/:id	emburse_cards#update
PUT	/emburse_cards/:id	emburse_cards#update
DELETE	/emburse_cards/:id	emburse_cards#destroy
GET	/checks/:id	checks#show
POST	/increase_checks/:id/approve	increase_checks#approve
POST	/increase_checks/:id/reject	increase_checks#reject
POST	/increase_checks/:id/stop	increase_checks#stop
POST	/paypal_transfers/:id/approve	paypal_transfers#approve
POST	/paypal_transfers/:id/reject	paypal_transfers#reject
POST	/paypal_transfers/:id/mark_failed	paypal_transfers#mark_failed
POST	/wires/:id/approve	wires#approve
POST	/wires/:id/send	wires#send_wire
POST	/wires/:id/reject	wires#reject
GET	/wires/:id/edit	wires#edit
PATCH	/wires/:id	wires#update
PUT	/wires/:id	wires#update
POST	/wise_transfers/:id/approve	wise_transfers#approve
POST	/wise_transfers/:id/reject	wise_transfers#reject
POST	/wise_transfers/:id/mark_sent	wise_transfers#mark_sent
POST	/wise_transfers/:id/mark_failed	wise_transfers#mark_failed
GET	/wise_transfers/generate_quote	wise_transfers#generate_quote
GET	/wise_transfers/:id/edit	wise_transfers#edit
PATCH	/wise_transfers/:id	wise_transfers#update
PUT	/wise_transfers/:id	wise_transfers#update
POST	/ach_transfers/:id/cancel	ach_transfers#cancel
POST	/ach_transfers/:id/toggle_speed	ach_transfers#toggle_speed
POST	/ach_transfers/validate_routing_number	ach_transfers#validate_routing_number
GET	/ach_transfers/:ach_transfer_id/confirmation	ach_transfers#transfer_confirmation_letter
GET	/ach_transfers/:id	ach_transfers#show
GET	/disbursements/event_search	disbursements#event_search
POST	/disbursements/:disbursement_id/mark_fulfilled	disbursements#mark_fulfilled
POST	/disbursements/:disbursement_id/reject	disbursements#reject
POST	/disbursements/:disbursement_id/cancel	disbursements#cancel
POST	/disbursements/:disbursement_id/set_transaction_categories	disbursements#set_transaction_categories
GET	/disbursements/:disbursement_id/confirmation	disbursements#transfer_confirmation_letter
PATCH	/reactions/:id	comment/reactions#react
PUT	/reactions/:id	comment/reactions#react
POST	/disbursements/:disbursement_id/comments	comments#create
GET	/disbursements/:disbursement_id/comments/new	comments#new
GET	/comments/:id/edit	comments#edit
PATCH	/comments/:id	comments#update
PUT	/comments/:id	comments#update
DELETE	/comments/:id	comments#destroy
POST	/disbursements	disbursements#create
GET	/disbursements/new	disbursements#new
GET	/disbursements/:id/edit	disbursements#edit
GET	/disbursements/:id	disbursements#show
PATCH	/disbursements/:id	disbursements#update
PUT	/disbursements/:id	disbursements#update
GET	/documents	documents#common_index
GET	/documents/:document_id/download	documents#download
POST	/documents/:document_id/toggle	documents#toggle_archive
POST	/documents	documents#create
GET	/documents/new	documents#new
GET	/documents/:id/edit	documents#edit
GET	/documents/:id	documents#show
PATCH	/documents/:id	documents#update
PUT	/documents/:id	documents#update
DELETE	/documents/:id	documents#destroy
GET	/bank_accounts/:bank_account_id/reauthenticate	bank_accounts#reauthenticate
GET	/bank_accounts	bank_accounts#index
POST	/bank_accounts	bank_accounts#create
GET	/bank_accounts/new	bank_accounts#new
GET	/bank_accounts/:id	bank_accounts#show
PATCH	/bank_accounts/:id	bank_accounts#update
PUT	/bank_accounts/:id	bank_accounts#update
GET	/hcb/:id/attach_receipt	hcb_codes#attach_receipt
GET	/hcb/:id/memo_frame	hcb_codes#memo_frame
GET	/hcb/:id/dispute	hcb_codes#dispute
POST	/hcb/:id/invoice_as_personal_transaction	hcb_codes#invoice_as_personal_transaction
POST	/hcb/:id/pin	hcb_codes#pin
POST	/hcb/:id/toggle_tag/:tag_id	hcb_codes#toggle_tag
POST	/hcb/:id/send_receipt_sms	hcb_codes#send_receipt_sms
GET	/hcb/:id/subscriptions/transactions	hcb_code/subscriptions#transactions
GET	/hcb/receipt_status	hcb_codes#receipt_status
PATCH	/reactions/:id	comment/reactions#react
PUT	/reactions/:id	comment/reactions#react
POST	/hcb/:hcb_code_id/comments	comments#create
GET	/hcb/:hcb_code_id/comments/new	comments#new
GET	/comments/:id/edit	comments#edit
PATCH	/comments/:id	comments#update
PUT	/comments/:id	comments#update
DELETE	/comments/:id	comments#destroy
GET	/hcb/:id/edit	hcb_codes#edit
GET	/hcb/:id	hcb_codes#show
PATCH	/hcb/:id	hcb_codes#update
PUT	/hcb/:id	hcb_codes#update
POST	/tag/suggestions/:suggestion_id/accept	hcb_code/tag/suggestions#accept
POST	/tag/suggestions/:suggestion_id/reject	hcb_code/tag/suggestions#reject
POST	/canonical_pending_transactions/:id/set_category	canonical_pending_transactions#set_category
GET	/canonical_pending_transactions/:id/edit	canonical_pending_transactions#edit
GET	/canonical_pending_transactions/:id	canonical_pending_transactions#show
PATCH	/canonical_pending_transactions/:id	canonical_pending_transactions#update
PUT	/canonical_pending_transactions/:id	canonical_pending_transactions#update
POST	/canonical_transactions/:id/waive_fee	canonical_transactions#waive_fee
POST	/canonical_transactions/:id/unwaive_fee	canonical_transactions#unwaive_fee
POST	/canonical_transactions/:id/mark_bank_fee	canonical_transactions#mark_bank_fee
POST	/canonical_transactions/:id/set_custom_memo	canonical_transactions#set_custom_memo
POST	/canonical_transactions/:id/set_category	canonical_transactions#set_category
GET	/canonical_transactions/:id/edit	canonical_transactions#edit
GET	/canonical_transactions/:id	canonical_transactions#show
GET	/exports/collect_email	exports#collect_email
GET	/exports/:event	exports#transactions
GET	/exports/reimbursements/:event	exports#reimbursements
GET	/exports	exports#index
POST	/exports	exports#create
GET	/exports/new	exports#new
GET	/exports/:id/edit	exports#edit
GET	/exports/:id	exports#show
PATCH	/exports/:id	exports#update
PUT	/exports/:id	exports#update
DELETE	/exports/:id	exports#destroy
GET	/deprecated/transactions	transactions#index
GET	/deprecated/transactions/:id/edit	transactions#edit
GET	/deprecated/transactions/:id	transactions#show
PATCH	/deprecated/transactions/:id	transactions#update
PUT	/deprecated/transactions/:id	transactions#update
POST	/reimbursement/reports/:report_id/request_reimbursement	reimbursement/reports#request_reimbursement
POST	/reimbursement/reports/:report_id/convert_to_wise_transfer	reimbursement/reports#convert_to_wise_transfer
POST	/reimbursement/reports/:report_id/admin_approve	reimbursement/reports#admin_approve
POST	/reimbursement/reports/:report_id/admin_send_wise_transfer	reimbursement/reports#admin_send_wise_transfer
POST	/reimbursement/reports/:report_id/reverse	reimbursement/reports#reverse
POST	/reimbursement/reports/:report_id/approve_all_expenses	reimbursement/reports#approve_all_expenses
POST	/reimbursement/reports/:report_id/request_changes	reimbursement/reports#request_changes
POST	/reimbursement/reports/:report_id/reject	reimbursement/reports#reject
POST	/reimbursement/reports/:report_id/submit	reimbursement/reports#submit
POST	/reimbursement/reports/:report_id/update_currency	reimbursement/reports#update_currency
POST	/reimbursement/reports/:report_id/update_payout_method	reimbursement/reports#update_payout_method
POST	/reimbursement/reports/:report_id/draft	reimbursement/reports#draft
GET	/reimbursement/reports/:report_id/wise_transfer_quote	reimbursement/reports#wise_transfer_quote
GET	/reimbursement/reports/:report_id/wise_transfer_breakdown	reimbursement/reports#wise_transfer_breakdown
